id,name,description,parent_id:id
661999,661999,"Altri servizi ausiliari dei servizi finanziari, n.c.a. escluse le assicurazioni e i fondi pensione",66
662110,662110,"Servizi di valutazione dei rischi e dei danni",66
662210,662210,"Servizi di agenti e mediatori (broker) di assicurazioni",66
662911,662911,"Servizi attuariali",66
662919,662919,"Altri servizi ausiliari di assicurazione e di fondi pensione n.c.a.",66
663011,663011,"Servizi di gestione del portafoglio titoli, esclusi i fondi pensione",66
663012,663012,"Servizi di gestione dei fondi pensione",66
68,68,"Servizi immobiliari",
681011,681011,"Servizi di compravendita di edifici e terreni residenziali annessi",68
681012,681012,"Servizi di compravendita di alloggi in multiproprietà",68
681013,681013,"Servizi di compravendita di terreni residenziali liberi",68
681014,681014,"Servizi di compravendita di edifici e terreni annessi non residenziali",68
681015,681015,"Servizi di compravendita di terreni non residenziali liberi",68
682011,682011,"Servizi di affitto e gestione di beni immobili residenziali propri o in locazione",68
682012,682012,"Servizi di affitto e gestione di beni immobili non residenziali propri o in locazione",68
683111,683111,"Servizi immobiliari per conto terzi di edifici e terreni annessi residenziali, esclusi gli alloggi in multiproprietà",68
683112,683112,"Servizi immobiliari, per conto terzi, di alloggi in multiproprietà",68
683113,683113,"Servizi immobiliari per conto terzi di terreni residenziali liberi",68
683114,683114,"Servizi immobiliari per conto terzi di edifici e terreni annessi non residenziali",68
683115,683115,"Servizi immobiliari per conto terzi di terreni non residenziali liberi",68
683116,683116,"Servizi di stima di beni immobiliari per conto terzi",68
683211,683211,"Servizi di amministrazione e gestione, per conto terzi, di beni immobili residenziali, esclusi gli alloggi in multiproprietà",68
683212,683212,"Servizi di amministrazione e gestione, per conto terzi, di alloggi in multiproprietà",68
683213,683213,"Servizi di amministrazione e gestione, per conto terzi, di beni immobili non residenziali",68
69,69,"Servizi legali e contabilità",
691011,691011,"Servizi di consulenza e rappresentanza legale nel campo del diritto penale",69
691012,691012,"Servizi di consulenza e rappresentanza legale in procedimenti giudiziari in campo societario e commerciale",69
691013,691013,"Servizi di consulenza e rappresentanza legale in procedimenti giudiziari nel campo del lavoro",69
691014,691014,"Servizi di consulenza e rappresentanza legale in procedimenti giudiziari in materia civile",69
691015,691015,"Servizi degli studi legali e notarili in materia di brevetti, diritti d'autore e altri diritti di proprietà intellettuale",69
691016,691016,"Servizi notarili",69
691017,691017,"Servizi di arbitrato e di conciliazione",69
691018,691018,"Servizi legali in materia di vendite all'asta pubbliche",69
691019,691019,"Altri servizi legali",69
692010,692010,"Servizi di revisione finanziaria",69
692021,692021,"Servizi di revisione dei conti",69
692022,692022,"Servizi di stesura di rendiconti finanziari",69
692023,692023,"Servizi di tenuta dei libri contabili",69
692024,692024,"Servizi di gestione della contabilità del personale",69
692029,692029,"Altri servizi di contabilità",69
692031,692031,"Servizi di consulenza in materia fiscale per le imprese",69
692032,692032,"Servizi di pianificazione fiscale per i privati",69
692040,692040,"Servizi in materia di insolvenza e di amministrazione controllata",69
70,70,"Servizi di sedi sociali",
701010,701010,"Servizi di sedi sociali",70
702110,702110,"Servizi di relazioni pubbliche e comunicazione",70
702211,702211,"Servizi di consulenza in materia di gestione strategica",70
702212,702212,"Servizi di consulenza in materia di gestione finanziaria (esclusa l'imposizione fiscale)",70
702213,702213,"Servizi di consulenza in materia di gestione del marketing",70
702214,702214,"Servizi di consulenza in materia di gestione delle risorse umane",70
702215,702215,"Servizi di consulenza in materia di gestione della produzione",70
702216,702216,"Servizi di consulenza in materia di gestione della catena d'approvvigionamento e altra consulenza amministrativo-gestionale",70
702217,702217,"Servizi di gestione dei processi aziendali",70
702220,702220,"Altri servizi di gestione di progetti, esclusi i servizi di gestione di progetti nel campo delle costruzioni",70
702230,702230,"Altri servizi di consulenza commerciale",70
702240,702240,"Marchi di fabbrica e franchising",70
71,71,"Servizi in materia di architettura e di ingegneria",
711110,711110,"Piani e progetti per fini architettonici",71
711121,711121,"Servizi in materia di architettura per progetti di edilizia abitativa",71
711122,711122,"Servizi in materia di architettura per progetti di edilizia non abitativa",71
711123,711123,"Servizi in materia di architettura per restauro storico",71
711124,711124,"Servizi di consulenza in materia di architettura",71
711131,711131,"Servizi di urbanistica",71
711132,711132,"Servizi di pianificazione del territorio rurale",71
711133,711133,"Servizi di pianificazione dell'assetto del sito del progetto",71
711141,711141,"Servizi di architettura del paesaggio",71
711142,711142,"Servizi di consulenza in materia di architettura del paesaggio",71
711211,711211,"Servizi di consulenza in materia di ingegneria",71
711212,711212,"Servizi in materia di ingegneria per progetti nel campo della costruzione",71
711213,711213,"Servizi in materia di ingegneria per progetti nel campo dell'energia",71
711214,711214,"Servizi in materia di ingegneria per progetti nel campo dei trasporti",71
711215,711215,"Servizi in materia di ingegneria per progetti nel campo del trattamento dei rifiuti (pericolosi e non pericolosi)",71
711216,711216,"Servizi in materia di ingegneria per progetti di opere idrauliche, fognarie e di drenaggio",71
711217,711217,"Servizi in materia di ingegneria per progetti in campo industriale e manifatturiero",71
711218,711218,"Servizi in materia di ingegneria per progetti nel campo delle telecomunicazioni e della diffusione di programmi radiofonici e televisivi",71
711219,711219,"Servizi in materia di ingegneria per altri progetti",71
711220,711220,"Servizi di gestione di progetti connessi a costruzioni",71
711231,711231,"Servizi di consulenza geologica e geofisica",71
711232,711232,"Servizi geofisici",71
711233,711233,"Servizi di prospezione e valutazione mineraria",71
711234,711234,"Servizi di prospezione in superficie",71
711235,711235,"Servizi di cartografia",71
712011,712011,"Servizi di prova e analisi della composizione e della purezza",71
712012,712012,"Servizi di prova e analisi delle proprietà fisiche",71
712013,712013,"Servizi di collaudo e analisi di sistemi meccanici ed elettrici integrati",71
712014,712014,"Servizi di controllo tecnico dei veicoli per il trasporto su strada",71
712019,712019,"Altri servizi di prova e analisi tecniche",71
72,72,"Servizi di ricerca e sviluppo scientifici",
721111,721111,"Servizi di ricerca e sviluppo sperimentale nel campo delle biotecnologie collegate alla salute",72
721112,721112,"Servizi di ricerca e sviluppo sperimentale nel campo delle biotecnologie ambientali e industriali",72
721113,721113,"Servizi di ricerca e sviluppo sperimentale nel campo delle biotecnologie applicate all'agricoltura",72
721120,721120,"Progetti originali di ricerca e sviluppo nel campo delle biotecnologie",72
721911,721911,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze matematiche",72
721912,721912,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze dell'informatica e dell'informazione",72
721913,721913,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze fisiche",72
721914,721914,"Servizi di ricerca e sviluppo sperimentale nel campo della chimica",72
721915,721915,"Servizi di ricerca e sviluppo sperimentale in materia di geofisica e scienze ambientali",72
721916,721916,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze biologiche",72
721919,721919,"Servizi di ricerca e sviluppo sperimentale nel campo di altre scienze naturali",72
721921,721921,"Servizi di ricerca e sviluppo sperimentale nel campo delle nanotecnologie",72
721929,721929,"Altri servizi di ricerca e sviluppo sperimentale nel campo dell'ingegneria e della tecnologia, escluse le biotecnologie",72
721930,721930,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze mediche",72
721940,721940,"Servizi di ricerca e sviluppo sperimentale nel campo dell'agronomia",72
721950,721950,"Progetti originali di ricerca e sviluppo nell'ambito delle scienze naturali e dell'ingegneria, escluse le biotecnologie",72
722011,722011,"Servizi di ricerca e sviluppo sperimentale nel campo delle scienze economiche e commerciali",72
722012,722012,"Servizi di ricerca e sviluppo sperimentale nel campo della psicologia",72
722013,722013,"Servizi di ricerca e sviluppo sperimentale in campo giuridico",72
722019,722019,"Servizi di ricerca e sviluppo sperimentale in altre scienze sociali",72
722021,722021,"Servizi di ricerca e sviluppo sperimentale nel campo delle lingue e delle letterature",72
722029,722029,"Altri servizi di ricerca e sviluppo sperimentale nel campo delle scienze umanistiche",72
722030,722030,"Progetti originali di ricerca e sviluppo nel campo delle scienze sociali e umanistiche",72
73,73,"Servizi di pubblicità e studi di mercato",
731111,731111,"Concezione e realizzazione di servizi pubblicitari (""full service"")",73
731112,731112,"Servizi di marketing e mailing diretti",73
731113,731113,"Servizi di sviluppo di idee pubblicitarie e impostazione del messaggio pubblicitario",73
731119,731119,"Altri servizi di pubblicità",73
731211,731211,"Vendita di spazi pubblicitari per conto terzi sulla stampa",73
731212,731212,"Vendita di spazi pubblicitari TV/radio per conto terzi",73
731213,731213,"Vendita di spazi pubblicitari per conto terzi su Internet",73
731214,731214,"Vendita di pubblicità in occasione di manifestazioni",73
731219,731219,"Altra vendita di spazi pubblicitari per conto terzi",73
731220,731220,"Rivendita di spazi pubblicitari per conto terzi",73
732011,732011,"Servizi di studi di mercato: indagini qualitative",73
732012,732012,"Servizi di studi di mercato: indagini quantitative mirate",73
732013,732013,"Servizi di studi di mercato: indagini quantitative continuative e regolari",73
732014,732014,"Servizi di studi di mercato diversi dalle indagini",73
732019,732019,"Altri servizi di studi di mercato",73
732020,732020,"Servizi di sondaggi di opinione",73
74,74,"Altri servizi professionali, scientifici e tecnici",
741011,741011,"Servizi di arredamento",74
741012,741012,"Servizi di progettazione industriale",74
741019,741019,"Altri servizi di design specializzato",74
741020,741020,"Originali di modelli",74
742011,742011,"Lastre e pellicole fotografiche, impressionate ma non sviluppate",74
742012,742012,"Lastre e pellicole fotografiche, impressionate e sviluppate, per la riproduzione offset",74
742019,742019,"Altre lastre e pellicole fotografiche, impressionate e sviluppate",74
742021,742021,"Servizi di ritratti fotografici",74
742022,742022,"Servizi fotografici pubblicitari ed altri servizi connessi",74
742023,742023,"Servizi fotografici e servizi videografici per occasioni speciali",74
742024,742024,"Servizi di fotografia aerea",74
742029,742029,"Altri servizi fotografici specializzati",74
742031,742031,"Servizi di sviluppo fotografico",74
742032,742032,"Servizi di restauro e ritocco di fotografie",74
742039,742039,"Altri servizi fotografici n.c.a.",74
743011,743011,"Servizi di traduzione",74
743012,743012,"Servizi d'interpretariato",74
749011,749011,"Servizi di controllo delle polizze di carico e di informazione sulle tariffe di nolo",74
749012,749012,"Servizi d'intermediazione commerciale e di valutazione, diversa da quella immobiliare e assicurativa",74
749013,749013,"Servizi di consulenza ambientale",74
749014,749014,"Servizi di previsioni e di informazioni meteorologiche",74
749015,749015,"Servizi di consulenza in materia di sicurezza",74
749019,749019,"Altri servizi di consulenza scientifica e tecnica n.c.a.",74
749020,749020,"Altri servizi professionali, tecnici e commerciali n.c.a.",74
75,75,"Servizi veterinari",
750011,750011,"Servizi veterinari per animali domestici",75
750012,750012,"Servizi veterinari per animali d'allevamento",75
750019,750019,"Altri servizi veterinari",75
77,77,"Servizi di locazione e leasing",
771110,771110,"Servizi di locazione e leasing di automobili e di autoveicoli leggeri",77
771211,771211,"Servizi di locazione e leasing di veicoli per il trasporto di merci, senza autista",77
771219,771219,"Servizi di locazione e leasing di altri mezzi di trasporto terrestri, senza autista",77
772110,772110,"Servizi di locazione e leasing di articoli sportivi e per il tempo libero",77
772210,772210,"Servizi di noleggio di videocassette e dischi",77
772911,772911,"Servizi di locazione e leasing di televisori, apparecchi radio, videoregistratori e apparecchi e accessori connessi",77
772912,772912,"Servizi di noleggio e di locazione di mobili ed altri articoli per la casa",77
772913,772913,"Servizi di locazione e leasing di strumenti musicali",77
772914,772914,"Servizi di locazione e leasing di biancheria per la casa",77
772915,772915,"Servizi di locazione e leasing di prodotti tessili, abbigliamento e calzature",77
772916,772916,"Servizi di locazione e leasing di macchine e attrezzature per il fai da te",77
772919,772919,"Servizi di locazione e leasing di altri beni per uso personale e domestico n.c.a.",77
773110,773110,"Servizi di locazione e leasing di macchine e attrezzature agricole",77
773210,773210,"Servizi di locazione e leasing di macchinari e attrezzature per lavori edili e di genio civile",77
773311,773311,"Servizi di locazione e leasing di macchinari e attrezzature per ufficio (esclusi elaboratori elettronici)",77
773312,773312,"Servizi di locazione e leasing di elaboratori elettronici",77
773410,773410,"Servizi di locazione e leasing di mezzi di trasporto marittimo e fluviale",77
773510,773510,"Servizi di locazione e leasing di mezzi di trasporto aereo",77
773911,773911,"Servizi di locazione e leasing di veicoli ferroviari",77
773912,773912,"Servizi di locazione e leasing di container",77
773913,773913,"Servizi di locazione e leasing di motocicli, roulotte e camper",77
773914,773914,"Servizi di locazione e leasing di apparecchiature per le telecomunicazioni",77
773919,773919,"Servizi di locazione e leasing di altri macchinari e attrezzature, senza operatore, e di beni materiali n.c.a.",77
774011,774011,"Servizi di concessione di licenze per l'utilizzo di prodotti della ricerca e dello sviluppo",77
774012,774012,"Servizi di concessione di licenze per l'utilizzo di marchi di fabbrica e franchising",77
774013,774013,"Servizi di concessione di licenze per l'utilizzo della prospezione e valutazione mineraria",77
774019,774019,"Servizi di concessione di licenze per l'utilizzo di altri prodotti della proprietà intellettuale e prodotti simili, escluse le opere soggette a diritto d'autore",77
78,78,"Servizi del lavoro",
781011,781011,"Servizi di ricerca di personale dirigente",78
781012,781012,"Servizi di collocamento permanente, diversi dai servizi di ricerca di personale dirigente",78
782011,782011,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di personale nel campo dell'informatica e delle telecomunicazioni",78
782012,782012,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di altro personale d'ufficio",78
782013,782013,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di operatori del settore commerciale",78
782014,782014,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di operatori dei settori dei trasporti, del magazzinaggio, della logistica e dell'industria",78
782015,782015,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di personale del settore alberghiero e della ristorazione",78
782016,782016,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di personale medico",78
782019,782019,"Servizi delle agenzie di lavoro interinale per la messa a disposizione di altro personale",78
783011,783011,"Altri servizi di messa a disposizione di risorse umane nel campo dell'informatica e delle telecomunicazioni",78
783012,783012,"Altri servizi di messa a disposizione di altro personale d'ufficio",78
783013,783013,"Altri servizi di messa a disposizione di risorse umane nel settore del commercio",78
783014,783014,"Altri servizi di messa a disposizione di risorse umane nei settori dei trasporti, del magazzinaggio, della logistica o dell'industria",78
783015,783015,"Altri servizi di messa a disposizione di risorse umane nel settore alberghiero e della ristorazione",78
783016,783016,"Altri servizi di messa a disposizione di personale medico",78
783019,783019,"Altri servizi di messa a disposizione di risorse umane n.c.a.",78
79,79,"Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi",
791111,791111,"Servizi di prenotazione di voli",79
791112,791112,"Servizi di prenotazione di viaggi in treno",79
791113,791113,"Servizi di prenotazione di viaggi in autobus",79
791114,791114,"Servizi di prenotazione per noleggio di autoveicoli",79
791119,791119,"Altri servizi delle agenzie di viaggio per prenotazioni sui mezzi di trasporto",79
791121,791121,"Servizi di prenotazione di alloggi",79
791122,791122,"Servizi di prenotazione di crociere",79
791123,791123,"Servizi di prenotazione di viaggi tutto compreso",79
791211,791211,"Servizi degli operatori turistici per l'organizzazione e la preparazione di viaggi",79
791212,791212,"Servizi degli accompagnatori turistici",79
799011,799011,"Servizi di promozione turistica",79
799012,799012,"Servizi di informazione turistica",79
799020,799020,"Servizi delle guide turistiche",79
799031,799031,"Servizi di scambio di multiproprietà",79
799032,799032,"Servizi di prenotazione per centri convegni, congressi e sale d'esposizione",79
799039,799039,"Servizi di prenotazione di biglietti per eventi, spettacoli ed altre attività ricreative ed altri servizi di prenotazione n.c.a.",79
80,80,"Servizi investigativi e di vigilanza",
801011,801011,"Servizi di veicoli blindati",80
801012,801012,"Servizi di guardia",80
801019,801019,"Altri servizi in materia di sicurezza",80
802010,802010,"Servizi connessi ai sistemi di vigilanza",80
803010,803010,"Servizi di investigazione",80
81,81,"Servizi di manutenzione degli edifici e del paesaggio",
811010,811010,"Servizi di supporto connessi a edifici multipli",81
812110,812110,"Servizi di pulizia generale di edifici",81
812211,812211,"Servizi di pulizia delle finestre",81
812212,812212,"Servizi speciali di pulizia",81
812213,812213,"Servizi di pulitura di camini e caminetti",81
812911,812911,"Servizi di disinfezione e disinfestazione",81
812912,812912,"Servizi di pulizia e di rimozione della neve",81
812913,812913,"Altri servizi di igiene",81
812919,812919,"Altri servizi di pulizia n.c.a.",81
813010,813010,"Servizi paesaggistici",81
82,82,"Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese",
821110,821110,"Servizi amministrativi d'ufficio combinati",82
821911,821911,"Servizi di duplicazione",82
821912,821912,"Servizi di compilazione di indirizzari e di spedizione",82
821913,821913,"Preparazione di documenti e altri servizi di sostegno specializzato per funzioni d'ufficio",82
822010,822010,"Servizi dei call center",82
823011,823011,"Servizi di organizzazione di convegni",82
823012,823012,"Servizi di organizzazione di fiere",82
829111,829111,"Servizi delle agenzie di informazione commerciale",82
829112,829112,"Servizi delle agenzie di riscossione crediti",82
829210,829210,"Servizi di imballaggio, confezionamento",82
829911,829911,"Servizi di trascrizione integrale e di registrazione stenografica",82
829912,829912,"Servizi di assistenza basata sul telefono",82
829919,829919,"Altri servizi vari di sostegno alle imprese n.c.a.",82
84,84,"Servizi di pubblica amministrazione e difesa",
841111,841111,"Servizi esecutivi e legislativi",84
841112,841112,"Servizi finanziari e fiscali",84
841113,841113,"Servizi generali di pianificazione economica e sociale e servizi statistici",84
841114,841114,"Servizi forniti dalla pubblica amministrazione alla ricerca fondamentale",84
841119,841119,"Altri servizi generali della pubblica amministrazione",84
841121,841121,"Servizi generali relativi al personale della pubblica amministrazione",84
841129,841129,"Altri servizi di supporto alla pubblica amministrazione",84
841211,841211,"Servizi amministrativi in materia di istruzione",84
841212,841212,"Servizi amministrativi in materia di sanità",84
841213,841213,"Servizi amministrativi in materia di abitazioni e servizi collettivi",84
841214,841214,"Servizi amministrativi in materia di svaghi, cultura e attività religiose",84
841311,841311,"Servizi amministrativi connessi all'agricoltura, alla silvicoltura, alla caccia e alla pesca",84
841312,841312,"Servizi amministrativi connessi al settore dei combustibili e dell'energia",84
841313,841313,"Servizi amministrativi connessi all'estrazione di risorse minerarie e minerali e alle attività di fabbricazione e costruzione",84
841314,841314,"Servizi amministrativi connessi ai trasporti e alle comunicazioni",84
841315,841315,"Servizi amministrativi connessi alle attività di distribuzione, fornitura di pasti preparati, alberghi e ristoranti",84
841316,841316,"Servizi amministrativi connessi al settore del turismo",84
841317,841317,"Servizi amministrativi in materia di progetti di sviluppo ad obiettivi molteplici",84
841318,841318,"Servizi amministrativi generali connessi agli affari economici, commerciali e del lavoro",84
842111,842111,"Servizi amministrativi connessi agli affari esteri, servizi diplomatici e consolari all'estero",84
842112,842112,"Servizi connessi agli aiuti economici destinati all'estero",84
842113,842113,"Servizi connessi agli aiuti militari destinati all'estero",84
842211,842211,"Servizi di difesa militare",84
842212,842212,"Servizi di difesa civile",84
842311,842311,"Servizi amministrativi connessi ai tribunali",84
842312,842312,"Servizi amministrativi connessi all'arresto o al reinserimento di delinquenti",84
842411,842411,"Servizi di polizia",84
842419,842419,"Altri servizi connessi alla sicurezza nazionale e all'ordine pubblico",84
842511,842511,"Servizi di lotta contro gli incendi e di prevenzione degli incendi",84
842519,842519,"Altri servizi dei vigili del fuoco",84
843011,843011,"Servizi di assicurazione sociale obbligatoria concernenti prestazioni di malattia, di maternità o di inabilità temporanea",84
843012,843012,"Servizi di assicurazione sociale obbligatoria concernenti regimi pensionistici dei dipendenti statali; prestazioni di vecchiaia, invalidità o superstiti diverse da quelle concesse ai dipendenti statali",84
843013,843013,"Servizi di assicurazione sociale obbligatoria concernenti sussidi di disoccupazione",84
843014,843014,"Servizi di assicurazione sociale obbligatoria concernenti assegni familiari e per figli a carico",84
85,85,"Servizi di istruzione",
851010,851010,"Servizi di istruzione prescolastica",85
852011,852011,"Servizi di istruzione primaria on line",85
852012,852012,"Altri servizi di istruzione primaria",85
853111,853111,"Servizi di istruzione secondaria di formazione generale on line, primo ciclo",85
853112,853112,"Altri servizi di istruzione secondaria di formazione generale, primo ciclo",85
853113,853113,"Servizi di istruzione secondaria di formazione generale on line, secondo ciclo",85
853114,853114,"Altri servizi di istruzione secondaria di formazione generale, secondo ciclo",85
853211,853211,"Servizi di istruzione secondaria di formazione tecnica e professionale on line, primo ciclo",85
853212,853212,"Altri servizi di istruzione secondaria di formazione tecnica e professionale, primo ciclo",85
853213,853213,"Servizi di istruzione secondaria di formazione tecnica e professionale on line, secondo ciclo",85
853214,853214,"Altri servizi di istruzione secondaria di formazione tecnica e professionale, secondo ciclo",85
854111,854111,"Servizi di istruzione generale post secondaria non universitaria on line",85
854112,854112,"Altri servizi di istruzione generale post secondaria non universitaria",85
854113,854113,"Servizi di istruzione post-secondaria non universitaria di formazione tecnica e professionale on line",85
854114,854114,"Altri servizi di istruzione post-secondaria non universitaria di formazione tecnica e professionale",85
854211,854211,"Servizi di istruzione superiore di livello universitario on line, primo ciclo",85
854212,854212,"Altri servizi di istruzione superiore di livello universitario, primo ciclo",85
854213,854213,"Servizi di istruzione superiore di livello universitario on line, secondo ciclo",85
854214,854214,"Altri servizi di istruzione superiore di livello universitario, secondo ciclo",85
854215,854215,"Servizi di istruzione superiore di livello universitario on line, terzo ciclo",85
854216,854216,"Altri servizi di istruzione superiore di livello universitario, terzo ciclo",85
855110,855110,"Servizi di educazione sportiva e attività ricreative",85
855211,855211,"Servizi forniti dalle scuole di ballo e dagli istruttori di danza",85
855212,855212,"Servizi delle scuole di musica e degli insegnanti di musica",85
855213,855213,"Servizi delle scuole di belle arti e dagli insegnanti di educazione artistica",85
855219,855219,"Servizi di educazione culturale",85
855311,855311,"Servizi di autoscuole",85
855312,855312,"Servizi di scuole di pilotaggio e nautiche",85
855911,855911,"Servizi delle scuole di lingue",85
855912,855912,"Servizi delle scuole di informatica",85
855913,855913,"Servizi di istruzione professionale n.c.a.",85
855919,855919,"Servizi educativi n.c.a.",85
856010,856010,"Servizi di sostegno educativo",85
86,86,"Servizi sanitari",
861011,861011,"Servizi ospedalieri chirurgici",86
861012,861012,"Servizi ospedalieri ginecologici ed ostetrici",86
861013,861013,"Servizi ospedalieri di rieducazione",86
861014,861014,"Servizi ospedalieri psichiatrici",86
861015,861015,"Altri servizi ospedalieri prestati da medici",86
861019,861019,"Altri servizi ospedalieri",86
862110,862110,"Servizi degli ambulatori di medicina generale",86
862211,862211,"Servizi di analisi e lettura di immagini medicali",86
862219,862219,"Altri servizi degli ambulatori di medicina specialistica",86
862311,862311,"Servizi di ortodonzia",86
862319,862319,"Altri servizi degli studi odontoiatrici",86
869011,869011,"Servizi connessi alla gravidanza",86
869012,869012,"Servizi infermieristici",86
869013,869013,"Servizi fisioterapici",86
869014,869014,"Servizi delle ambulanze",86
869015,869015,"Servizi di laboratori medici",86
869016,869016,"Servizi delle banche del sangue, di sperma e di organi per il trapianto",86
869017,869017,"Produzione di immagini diagnostiche senza lettura",86
869018,869018,"Servizi di salute mentale",86
869019,869019,"Altri servizi sanitari n.c.a.",86
87,87,"Servizi di assistenza residenziale",
871010,871010,"Servizi di assistenza infermieristica residenziale",87
872011,872011,"Servizi di assistenza residenziale a minori affetti da malattie mentali, disturbi psichici e facenti uso di droghe",87
872012,872012,"Servizi di assistenza residenziale a persone adulte affette da malattie mentali, disturbi psichici e facenti uso di droghe",87
873011,873011,"Servizi di assistenza sociale forniti da istituti residenziali a persone anziane",87
873012,873012,"Servizi di assistenza sociale forniti da istituti residenziali a bambini e adolescenti disabili",87
873013,873013,"Servizi di assistenza sociale forniti da istituti residenziali ad adulti disabili",87
879011,879011,"Altri servizi di assistenza sociale residenziale per bambini e adolescenti",87
879012,879012,"Servizi di assistenza sociale residenziale per donne che hanno subito maltrattamenti",87
879013,879013,"Altri servizi di assistenza sociale residenziale per adulti",87
88,88,"Servizi di assistenza sociale non residenziale",
881011,881011,"Servizi di visita e assistenza agli anziani",88
881012,881012,"Servizi di assistenza diurna a persone anziane",88
881013,881013,"Servizi di riabilitazione professionale di persone con disabilità",88
881014,881014,"Servizi di visita e assistenza alle persone con disabilità",88
881015,881015,"Servizi di assistenza diurna ad adulti disabili",88
889111,889111,"Servizi di asilo nido, esclusi i servizi forniti da centri diurni per i disabili",88
889112,889112,"Servizi forniti da centri diurni per bambini e giovani disabili",88
889113,889113,"Servizi di custodia dei bambini (baby-sitting)",88
889911,889911,"Servizi di orientamento e consulenza n.c.a. in materia di infanzia",88
889912,889912,"Servizi di assistenza sociale non residenziale",88
889913,889913,"Servizi di riabilitazione professionale dei disoccupati",88
889919,889919,"Altri servizi di assistenza sociale non residenziale n.c.a.",88
90,90,"Servizi creativi, artistici e d'intrattenimento",
900110,900110,"Servizi di artisti dello spettacolo",90
900211,900211,"Servizi di produzione e presentazione di spettacoli",90
900212,900212,"Servizi di promozione e organizzazione di spettacoli",90
900219,900219,"Altri servizi di supporto connessi alle arti dello spettacolo",90
900311,900311,"Servizi forniti da autori, compositori, scultori e altri artisti, esclusi gli artisti dello spettacolo",90
900312,900312,"Opere originali di autori, compositori e altri artisti, esclusi gli artisti dello spettacolo, pittori, grafici e scultori",90
900313,900313,"Opere originali di pittori, grafici e scultori",90
900410,900410,"Servizi di gestione di sale di spettacolo e servizi connessi",90
91,91,"Servizi di biblioteche, archivi, musei ed altri servizi culturali",
910111,910111,"Servizi di biblioteche",91
910112,910112,"Servizi di archivi",91
910210,910210,"Servizi di funzionamento dei musei",91
910220,910220,"Collezioni dei musei",91
910310,910310,"Servizi di gestione di luoghi e monumenti storici e simili attrazioni turistiche",91
910411,910411,"Servizi degli orti botanici e dei giardini zoologici",91
910412,910412,"Servizi delle riserve naturali, compresi i servizi di tutela della fauna e della flora protette",91
92,92,"Servizi riguardanti il gioco d'azzardo",
920011,920011,"Servizi riguardanti i tavoli da gioco",92
920012,920012,"Servizi riguardanti le macchine mangiasoldi",92
920013,920013,"Servizi riguardanti le lotterie, i giochi numerici e il gioco del bingo",92
920014,920014,"Servizi di giochi d'azzardo on line",92
920019,920019,"Altri servizi riguardanti il gioco",92
920021,920021,"Servizi di scommesse on line",92
920029,920029,"Altri servizi riguardanti le scommesse",92
93,93,"Servizi sportivi e di intrattenimento e divertimento",
931110,931110,"Servizi di gestione di stadi ed altri impianti sportivi",93
931210,931210,"Servizi forniti da club sportivi",93
931310,931310,"Servizi di palestre e centri fitness",93
931911,931911,"Servizi di promozione di eventi sportivi e di sport non agonistici",93
931912,931912,"Servizi forniti da atleti e sportivi",93
931913,931913,"Servizi di supporto ad attività sportive e ricreative",93
931919,931919,"Altri servizi di supporto ad attività sportive e di sport non agonistici",93
932110,932110,"Servizi dei parchi di divertimento e parchi di attrazione tematici",93
932911,932911,"Servizi ricreativi in parchi e spiagge",93
932919,932919,"Servizi ricreativi vari n.c.a.",93
932921,932921,"Servizi di spettacoli di fuochi d'artificio e di suoni e luci",93
932922,932922,"Servizi di macchine da gioco funzionanti con monete",93
932929,932929,"Servizi di intrattenimento e di spettacolo n.c.a.",93
94,94,"Servizi forniti da organizzazioni associative",
941110,941110,"Servizi forniti da organizzazioni associative di imprese di datori di lavoro",94
941210,941210,"Servizi forniti da associazioni professionali",94
942010,942010,"Servizi forniti da associazioni sindacali",94
949110,949110,"Servizi forniti da organizzazioni religiose",94
949210,949210,"Servizi forniti da organizzazioni politiche",94
949911,949911,"Servizi forniti da organizzazioni per la difesa dei diritti dell'uomo",94
949912,949912,"Servizi forniti da gruppi di difesa dell'ambiente",94
949913,949913,"Servizi di tutela di gruppi particolari",94
949914,949914,"Altri servizi di supporto al miglioramento delle condizioni di vita e delle strutture collettive",94
949915,949915,"Servizi forniti dalle associazioni giovanili",94
949916,949916,"Servizi forniti dalle associazioni culturali e ricreative",94
949917,949917,"Servizi forniti da altre organizzazioni civili e sociali",94
949919,949919,"Servizi forniti da altre organizzazioni associative n.c.a.",94
949920,949920,"Servizi di sostegno finanziario da parte di organizzazioni associative",94
95,95,"Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico",
